,smiles,xyz_file
3235,OC[C@H](O)C1CCNCC1,molecule_244221
3236,CCn1cc(C(=O)O)nn1,molecule_230560
3237,N#CC1=C[C@H](O)CCC1,molecule_255785
3238,CCN1CCC(C(N)=O)=N1,molecule_170736
3239,CC[C@H](N)N(C)C,molecule_250662
3240,C=C(C)CN(C)CCCC,molecule_134469
3241,C[C@H]1CCO[C@@H](C(=O)O)O1,molecule_215456
3242,CC[C@H](C)[C@@H]1OC[C@H](C)O1,molecule_248706
3243,COC(=N)c1occc1C,molecule_183228
3244,CN(C)/C=C/N,molecule_234429
3245,C[C@H](C(=O)O)N(C)C(=N)N,molecule_251322
3246,CCO/C=C/C(=O)CC,molecule_163205
3247,CCc1cncnc1OC,molecule_120596
3248,N#CC1(CO)CCCC1,molecule_222921
3249,Cc1cnc(N)cc1CO,molecule_226771
3250,CCCC[C@H](C)CC(C)=O,molecule_244760
3251,CN(C=O)C=O,molecule_73814
3252,Nc1ccc(CO)nn1,molecule_242479
3253,OCC(CO)(CO)NO,molecule_285312
3254,O=c1o[nH]c2c1CCCC2,molecule_250568
3255,C=CC1=C[C@H](C=C)CCC1,molecule_256933
3256,Cc1cncc(O)c1,molecule_283942
3257,Cc1cc(=O)n(C)cn1,molecule_73258
3258,CC1=CC(=O)CCCCC1,molecule_133291
3259,CC(C)(O)[C@](C)(O)C(N)=O,molecule_255807
3260,C=C(OC)C(=O)CCO,molecule_193770
3261,CCC[C@H](C)COC=O,molecule_251704
3262,CC/C(C)=N/OC,molecule_250260
3263,C=CC(C)(C)CC(=O)O,molecule_247236
3264,COCCC#N,molecule_4599
3265,O=Cc1c[nH][nH]c1=O,molecule_48479
3266,CCCCCOC(=O)OC,molecule_200552
3267,CC(=O)c1cnccc1C,molecule_249829
3268,CCc1nccnc1C=O,molecule_222916
3269,NC(=O)COCC1CC1,molecule_232670
3270,C=CC[C@]1(C)CCCC1=O,molecule_250794
3271,C#C[C@@H]1C[C@@H]1C(=O)OC,molecule_284653
3272,CC(C)CCCCCCO,molecule_28632
3273,C=COCCNCCO,molecule_64891
3274,Cc1cc(=O)n(CCO)[nH]1,molecule_110107
3275,C#CC(=O)OCC,molecule_283502
3276,Cc1cnc(N)c(N)n1,molecule_96436
3277,COC(=O)NC1CNC1,molecule_233285
3278,CCC[C@H](N)C1CCC1,molecule_233544
3279,O=C(CCC(=O)OO)OO,molecule_244523
3280,C=C1CCNCC1,molecule_252286
3281,CC(C)=NNC[C@H](C)C#N,molecule_257255
3282,C#CC(=O)NCCOC,molecule_285780
3283,C=C=CCC(=C)C(C)=O,molecule_252288
3284,O=c1c(C2CC2)c1C1CC1,molecule_110217
3285,Cc1cn(CCCN)cn1,molecule_162896
3286,CC(C)[C@](C)(O)C#N,molecule_245356
3287,CCC1CCC(=O)CC1,molecule_46725
3288,C[C@]1(CCO)CCC(=O)O1,molecule_189297
3289,CCC[C@H](CC)CO,molecule_30989
3290,C=CCC[C@H](O)C(=C)C,molecule_253035
3291,O=C1OC[C@H](C(=O)O)O1,molecule_220981
3292,c1cn(C2CCCC2)cn1,molecule_256594
3293,COC[C@@H]1O[C@@H]1C,molecule_209800
3294,CC[C@@H]1C[C@H](C)C(=O)C1=O,molecule_256590
3295,O=c1cc(CO)[nH][nH]1,molecule_153012
3296,O=c1cc(O)cn[nH]1,molecule_248504
3297,N=C(N)CN1CCOCC1,molecule_247994
3298,NC1=NN(CCO)CC1,molecule_166225
3299,CCC1=CC(=O)O1,molecule_174628
3300,CC(=O)/C=C/c1ncc[nH]1,molecule_257372
3301,CC(C)=C(O)[C@H](O)CO,molecule_283363
3302,Cc1ccc(O)cc1N,molecule_283759
3303,C=C1CCC[C@@H]1C,molecule_252097
3304,C[C@@H]1CCCN1CC(=O)O,molecule_249389
3305,CCCCC[C@@H]1O[C@@H]1C=O,molecule_252213
3306,C=C(C)C(=O)[C@H](C)O,molecule_207013
3307,CCOC(=O)NCCCO,molecule_158947
3308,CN1C=CN(N)C=C1,molecule_197305
3309,CCc1cnc(C#N)[nH]1,molecule_187368
3310,O=C(O)[C@@H]1CC/C(=N\O)C1,molecule_284018
3311,CCn1nc(CO)cc1N,molecule_231125
3312,CC(C)=CCC[C@H](C)N,molecule_82541
3313,Cc1ccc(C(N)=O)cc1,molecule_11866
3314,C=CCC(C(C)=O)C(C)=O,molecule_35035
3315,CC(=O)O[C@H](C=O)C(C)C,molecule_256886
3316,C=CCCCC1=CCC=C1,molecule_70354
3317,COC(=O)Cn1ccnc1,molecule_87098
3318,C[C@H](N)C1CCOCC1,molecule_219343
3319,C=CCC/C(C)=N/CC=C,molecule_251254
3320,C=Cc1ccccc1,molecule_277099
3321,O=C1C=Cc2nccn21,molecule_252773
3322,CC(C)OCCOC(N)=O,molecule_256082
3323,C=C(C#N)CC(C)C,molecule_247682
3324,CC[C@H](C)NN=O,molecule_62435
3325,Cc1c[nH]c(C=O)cc1=O,molecule_241529
3326,Cc1coc(C=O)c1,molecule_97780
3327,CCc1ncn(C)c1N,molecule_232675
3328,CO/C=C/C(OC)OC,molecule_72732
3329,CN1CC(=O)CC(=O)C1,molecule_146653
3330,CCON(CC)CCO,molecule_178085
3331,O=C(O)C(=O)OCCO,molecule_167938
3332,C#CC(=C(C)C)C(C)C,molecule_254709
3333,NOCc1ccoc1,molecule_207114
3334,CCC1(CC)C[C@H](O)CO1,molecule_250554
3335,O=C1CCC(=O)N1O,molecule_284001
3336,CN1C2CCC1(C#N)CC2,molecule_239012
3337,CC[C@](O)(C(C)=O)C(=O)O,molecule_244865
3338,Cc1ncc(C)c(CN)n1,molecule_257172
3339,ONC1CCCC1,molecule_283904
3340,CCNn1cccn1,molecule_191931
3341,CC1(C(=O)C(=O)O)CC1,molecule_238292
3342,COC1(C)C=CC(=O)C=C1,molecule_277756
3343,C#CC#C/C=C/CCCC,molecule_285137
3344,CNC1(CC#N)CCCC1,molecule_203581
3345,C[C@@H]1C[C@H](C)OC(C)(C)O1,molecule_248492
3346,CC/C=N/O,molecule_12680
3347,N#CCC(O)CC#N,molecule_64434
3348,CNC(=O)CC(C)C,molecule_80847
3349,CCCCCCCC,molecule_4908
3350,C[C@@H]1C[C@H](O)C[C@H](O)C1,molecule_253368
3351,O=NC=C1C=CNC=C1,molecule_283538
3352,CCc1cn(CC)cn1,molecule_80895
3353,COCc1cnn(C)c1,molecule_237860
3354,C[C@@H]1CC[C@H](CC=O)C1,molecule_178657
3355,CCCCN(N)CCCC,molecule_24909
3356,C[C@H](N)c1ccccc1N,molecule_251901
3357,CC(=O)C[C@@H]1C=CC(=O)C1,molecule_254951
3358,C[C@@H]1NC(=O)NC(=O)C1=O,molecule_255144
3359,CCNC(=O)NCCOC,molecule_197455
3360,C/C=C/c1ccccc1N,molecule_117394
3361,CC#C[C@H](O)CN,molecule_183736
3362,C[C@@H]1CN(N=O)CCO1,molecule_257155
3363,COC(=O)[C@H](O)CCO,molecule_191266
3364,CC[C@H](O)[C@H](CC)CO,molecule_250570
3365,CCc1oc(=O)oc1CC,molecule_181389
3366,CCn1nc(N)c(N)c1C,molecule_202927
3367,C=CCCC(C)C,molecule_35128
3368,CC(C)=CC(=O)CCC=O,molecule_144674
3369,CC(C)(C)C1N=N1,molecule_244228
3370,CN1CC/C(=C/N=O)N1,molecule_215749
3371,CNCCC(=O)C1CC1,molecule_110813
3372,O=C1C=CC2(CCCC2)O1,molecule_246295
3373,CC(C)[C@@H]1C=C(O)C(=O)C1,molecule_253330
3374,C=C1C=CC=CN1,molecule_251072
3375,CO[C@]1(C)CCNC1,molecule_228755
3376,CCOCC(=O)CC(C)C,molecule_67081
3377,CC1=NNC(=O)[C@@H]1C,molecule_245489
3378,CC(C)c1cccc(N)c1,molecule_246018
3379,NC(=O)c1ncc[nH]1,molecule_277670
3380,CC(C)/C=N/CCO,molecule_176057
3381,CC[C@H](O)C#CCO,molecule_65289
3382,CCc1cnc(CC)cn1,molecule_62393
3383,CN(O)N=O,molecule_176358
3384,C[C@@]12CCOC(=O)[C@@H]1C2,molecule_194616
3385,NNC(=O)Cn1ccnc1,molecule_253666
3386,OOC1OCCO1,molecule_283983
3387,C=C=C(C)c1ccccc1,molecule_249466
3388,CCc1ccnc(CO)c1,molecule_145669
3389,Cc1cc(CNN)c(C)o1,molecule_226146
3390,N[C@H](CN(O)N=O)C(=O)O,molecule_283437
3391,C1=NNCC12CCCCC2,molecule_246173
3392,C#CCCC(=O)OCC,molecule_285264
3393,C[C@@H]1OCC=CC1=O,molecule_255792
3394,CC(C)c1cn[nH]c1,molecule_64135
3395,C1=CCCCCCCCC=1,molecule_245562
3396,Cc1ccnc2nncn12,molecule_144770
3397,Cc1ccnc(NC=O)c1,molecule_106244
3398,c1ccccnnccc1,molecule_284738
3399,N=C(N)CN1CCCC1,molecule_247807
3400,CCCCCNCCN,molecule_145355
3401,Cn1cnc2nccnc21,molecule_252508
3402,CC[C@@H]1C[C@]1(N)C(=O)O,molecule_163918
3403,CCCn1cc(O)cn1,molecule_285581
3404,C=C(C)N1CCCCC1,molecule_256025
3405,COC1(C(N)=O)CCCC1,molecule_228682
3406,NC(=O)[C@H](O)[C@H](N)C(=O)O,molecule_248357
3407,CC1=CCCN(N=O)C1,molecule_257154
3408,CC[C@H](C(=O)O)N(C)C,molecule_199119
3409,OOc1ccccc1,molecule_284659
3410,CN(C)c1cn(C)cn1,molecule_202538
3411,CCc1cncc(NN)n1,molecule_239773
3412,NC1=CC(=O)N=N1,molecule_246470
3413,CCNC(=O)OC(C)C,molecule_101723
3414,CCCCOC(CO)CO,molecule_12387
3415,Cc1ccc(=O)[nH]c1C#N,molecule_241244
3416,CC(=O)OC(C)(C)C=O,molecule_249400
3417,C=CC[C@@H]1O[C@@H]1C,molecule_247799
3418,CCc1c(C)c[nH]c1O,molecule_286076
3419,CO[C@H](C)[C@H](O)C#N,molecule_177048
3420,C[C@H](O)NC=O,molecule_180554
3421,CCC1=CC(=O)NC1=O,molecule_242723
3422,Cn1nccc1C=O,molecule_90000
3423,COC1CC(CO)C1,molecule_220637
3424,O=C=Nc1cnccn1,molecule_256775
3425,Nc1cccc(N)c1,molecule_4008
3426,OCc1c[nH]cc1CO,molecule_255833
3427,C=CCC#C[C@H](C)CC,molecule_192314
3428,CN/C(=C\C(C)=O)OC,molecule_108434
3429,CO/C=C/CO,molecule_147506
3430,CO[C@H]1COC[C@H]1C(=O)O,molecule_190266
3431,NC1=NC(=O)NC1=O,molecule_132312
3432,CCCN/N=C/C(C)=O,molecule_235806
3433,CCN1CCOC1=O,molecule_45150
3434,COC(=O)[C@H](C)C(C)C,molecule_94449
3435,NNC(=O)[C@@H]1CCC12CC2,molecule_255716
3436,Cc1cn(O)c(C)cc1=N,molecule_285686
3437,COC(=O)N1CCOCN1,molecule_207197
3438,CC1(C)CCCC(=O)O1,molecule_29715
3439,CC[C@H](O)CCN,molecule_206681
3440,C[C@@H]1C(=O)C2CCN1CC2,molecule_45300
3441,CCC/C(C)=C(/C#N)CC,molecule_255352
3442,C#C/C(C)=C/C[C@H](C)CO,molecule_254869
3443,CN(CC#N)CCO,molecule_104297
3444,CC(C)CCC(=O)NN,molecule_192717
3445,O=C(O)CCn1ccnn1,molecule_245477
3446,CO[C@H](C)C1CC1,molecule_73612
3447,CC[C@H](C)CCO,molecule_289610
3448,O=C1C=CC=CC1=O,molecule_5537
3449,CC1=CCCC(C)(C)CC1,molecule_247066
3450,CCCCCOCCOC,molecule_62750
3451,Cc1nc2nccnc2[nH]1,molecule_251788
3452,CCOCCCC=O,molecule_81314
3453,C#CCC1(O)CCCCC1,molecule_284327
3454,C#CCCN(O)C(N)=O,molecule_286121
3455,NNC1CC1,molecule_187444
3456,N#CC[C@@H]1CCNN1,molecule_255438
3457,CN[C@H](C)C(=O)OC,molecule_100727
3458,CC(C)(O)[C@@H]1CCNC1,molecule_208336
3459,CN[C@H](CCCN)C(=O)O,molecule_103523
3460,CCc1cncc(C)c1,molecule_37805
3461,N#Cc1cocc1C=O,molecule_246916
3462,CCCC1(N)CCCCC1,molecule_256133
3463,NC1=CC(=O)C(N)=CC1=O,molecule_242779
3464,CCC/C=C(/C)C1CC1,molecule_42364
3465,COC(=N)Cc1cnc[nH]1,molecule_223958
3466,NC[C@H](N)C1CCCC1,molecule_227933
3467,CC(=O)OC[C@H](O)N(C)C,molecule_253497
3468,OC/C=C/c1ccoc1,molecule_253266
3469,CCCC(C#N)C#N,molecule_104684
3470,CC1=C[C@](C)(C#N)C1,molecule_254830
3471,CCCCONC(N)=O,molecule_117946
3472,C=C=C[C@H](OC=C)C(C)C,molecule_135301
3473,Cc1cn(O)c(=O)cn1,molecule_181555
3474,Cc1cc(=O)c(O)c(C)o1,molecule_283713
3475,COC[C@H](N)C(N)=O,molecule_72601
3476,CCOCCCO,molecule_4860
3477,COC(=O)CC=O,molecule_142283
3478,CCC(CC)OCCO,molecule_172050
3479,CN1CCC/C1=C/C#N,molecule_178730
3480,NC[C@@H]1C[C@@H]1CO,molecule_248229
3481,CNC1CC(C)C1,molecule_238256
3482,CCC1(C)NN1,molecule_245834
3483,CCOC(=O)C1=CNNN1,molecule_284729
3484,CCCOC(C)OCCC,molecule_3530
3485,CO[C@@H]1CC(=O)NCN1,molecule_246471
3486,O=C(O)[C@@H]1CC12CC2,molecule_71933
3487,CCNCC#N,molecule_85974
3488,CCCCC[C@H](CC)OC,molecule_122275
3489,C[C@H](N)C1NCCN1,molecule_252479
3490,CNCCCCCCCO,molecule_125163
3491,CN1CCNCC1=O,molecule_131339
3492,CCCc1cc(CO)on1,molecule_66821
3493,CC(C)(O)OO,molecule_284334
3494,CN1C=NCC1,molecule_119411
3495,COC(=O)C12CC1(CO)C2,molecule_199758
3496,CO[C@H](C(C)=O)C1CC1,molecule_239911
3497,O=C1CC(C(=O)O)=CO1,molecule_243274
3498,O=C1C[C@H](CO)CO1,molecule_251482
3499,CCn1cncc1C=O,molecule_218716
3500,CC(C)CCN(C)C,molecule_28064
3501,C[C@@H]1CN(C)[C@H](C)C[C@@H]1O,molecule_248580
3502,COCOCC/C=C/CO,molecule_211775
3503,CC1(C)C[C@@H]1C#N,molecule_48858
3504,COC(N(C)C)N(C)C,molecule_20924
3505,N#CC[C@@H]1CNCCN1,molecule_244606
3506,C1=NCCn2cccc21,molecule_256524
3507,C[C@H](O)[C@@H]1N=COC1=O,molecule_222487
3508,Cc1cc(C#N)ncc1O,molecule_286275
3509,O=C(O)/C=C(/O)C(=O)O,molecule_283615
3510,C[C@@H](C#N)[C@@](C)(O)C(N)=O,molecule_211392
3511,C#C[C@H]1[C@@H](C(=O)O)C1(C)C,molecule_285575
3512,O=C1C=C(O)[C@H](CO)O1,molecule_225049
3513,Cc1cc(NC2CC2)no1,molecule_237411
3514,C=Cc1ccc(N)cc1,molecule_22736
3515,C=C[C@](C)(O)COC,molecule_244328
3516,CCCN/N=C/C(C)C,molecule_79328
3517,CC(=O)C[C@]1(C)CCCO1,molecule_257262
3518,C[C@]1(C=O)CC=C[C@@H](O)C1,molecule_213255
3519,CN1CCC[C@H](CO)C1,molecule_247183
3520,CCNc1ccccc1O,molecule_283484
3521,CCOC(C)(OC)OCC,molecule_5219
3522,CC(CN)(CN)[C@H](N)O,molecule_182604
3523,O=C(O)/C=C/C1CCCC1,molecule_246293
3524,COc1c(C)ccnc1N,molecule_211028
3525,CC(C)=CC#N,molecule_8841
3526,NC(=O)C[C@H](N)CO,molecule_103310
3527,CC12CCC(CC1)C2(C)C,molecule_243122
3528,CCc1c[nH]c(=O)cc1N,molecule_181202
3529,CC(C)[C@](N)(CO)C(=O)O,molecule_247150
3530,CC[C@@H](CO)CCO,molecule_158611
3531,CCc1ccnc(NN)c1,molecule_219629
3532,NCCN1CC=NC1=O,molecule_229312
3533,CC(=O)Cc1cc(C)co1,molecule_251053
3534,O=C(O)CN1N=N1,molecule_244589
3535,NOCCCCC(=O)O,molecule_69116
3536,C=C(C)CCCOC(C)=O,molecule_129809
3537,CC(=O)[C@H](C)[C@H](N)C(=O)O,molecule_255463
3538,CN1C=NC(=N)C1,molecule_200745
3539,Cc1ncc2c(n1)COC2,molecule_251432
3540,C=C=C1C(C)=CC(=O)[C@@H]1C,molecule_255704
3541,COC(C)(C)/C(N)=N/O,molecule_286300
3542,CC(C)OCC[C@H](C)O,molecule_107306
3543,O=NN1C2CCC1CC2,molecule_90363
3544,C[C@@H]1CCC[C@](C)(O)C1,molecule_253492
3545,CC(=O)CCCOC(C)=O,molecule_44769
3546,C#CCOC(=O)N(C)N,molecule_285902
3547,CC[C@H](NC=O)C(=O)O,molecule_164871
3548,CCC(=O)OC,molecule_7144
3549,C/C=C(\CC)N1CCC1,molecule_164309
3550,CC(C)[C@@H]1C[C@]1(N)C(=O)O,molecule_198219
3551,CC(C)C1(O)CCCC1,molecule_244092
3552,C=C(CCCC)C(=O)O,molecule_6897
3553,C=NN(C)C,molecule_26374
3554,CCCC/C(C)=N/O,molecule_283959
3555,CC[C@H](C)C(=O)NO,molecule_284641
3556,O=COC1CCCCCC1,molecule_257082
3557,NCc1cccc(N)c1,molecule_40584
3558,Cc1cncc(CCO)n1,molecule_254773
3559,CC(C)c1ccnnc1,molecule_255843
3560,C/C=C/N(C)/C=C/C,molecule_255195
3561,C=CCCC(=O)C(C)C,molecule_88704
3562,CC[C@H](O)CC(=O)O,molecule_59736
3563,CNCCC(C)=O,molecule_89047
3564,COc1cnnc(N)c1,molecule_236870
3565,C=CC[C@H](N)CC(=O)O,molecule_164902
3566,C=C(C#N)OC(C)=O,molecule_32252
3567,C#CC[C@H](O)C(C)C,molecule_284978
3568,COCCCCN=C=O,molecule_234854
3569,CC(C)CCN=C(N)N,molecule_100884
3570,CCO/C(N)=C1\C=CN=C1,molecule_128397
3571,CC(C)(N)CNC(C)(C)C,molecule_105035
3572,CON1CCCCC1=O,molecule_201770
3573,Cc1ccc(O)c(O)c1,molecule_283434
3574,CC(C)N1CC1,molecule_277646
3575,NC1(C(=O)O)CCCCC1,molecule_244717
3576,CC(=O)C[C@H](C)C#N,molecule_96926
3577,CC(=O)[C@H](C)[C@H](C)C#N,molecule_166179
3578,CCCC/C=C/C(=O)O,molecule_60195
3579,CN(C)CCCNN,molecule_16528
3580,COCc1nc(N)no1,molecule_231739
3581,CCC(C=N)CC,molecule_138886
3582,CC1=CC(=C(C)C)CCC1,molecule_71689
3583,CCCO[C@@H]1CCCNC1,molecule_169850
3584,CC1=NOC(=O)CC1,molecule_254704
3585,CCCCCCC(=O)O,molecule_2856
3586,N[C@@H]1C=CCCC1,molecule_244147
3587,C[C@@H]1CC(=O)C=C1O,molecule_284059
3588,C[C@H](N)CC1CCC1,molecule_175558
3589,CN(C)COCN(C)C,molecule_214687
3590,C=C[C@H](C)C(=C)C,molecule_243494
3591,Cc1noc2c1CCCC2,molecule_249726
3592,C[C@@H]1C(=O)N=CN(C)C1=O,molecule_247920
3593,COC(=O)N1C=CCCC1,molecule_125737
3594,CCOC(=O)c1ccon1,molecule_33128
3595,CC[C@]1(CO)CCCN1,molecule_208303
3596,CCCCCC[C@H](O)OO,molecule_257305
3597,CNCCOCCOC,molecule_188471
3598,C[C@]1(O)[C@H](O)OC[C@H]1O,molecule_205880
3599,CCCN1CCC[C@@H]1CO,molecule_250216
3600,C[C@@H]1C[C@H](N)CC[C@@H]1O,molecule_234309
3601,CCCNC[C@@H]1C[C@@H]1C,molecule_220194
3602,C=CC(=O)OCC=O,molecule_195822
3603,C1=CCN=NC=C1,molecule_243043
3604,C[C@@H]1OC(=O)COC1=O,molecule_253805
3605,C[C@H](O)CC(=O)C(=O)O,molecule_244977
3606,CC(C)CNCC(N)=O,molecule_221181
3607,C1=Cc2ncccc21,molecule_252956
3608,CCCN(O)CC,molecule_284728
3609,CCC(C)(C)C(C)=O,molecule_79565
3610,COC(OC)c1ccco1,molecule_22156
3611,CCOC(=O)CCC1CC1,molecule_137190
3612,CCC[C@@H]1O[C@@H](C)[C@@H](C)O1,molecule_289505
3613,O=C(O)C[C@@H]1C=CC(=O)C1,molecule_257055
3614,NC1=NC[C@H](C(=O)O)N1,molecule_257195
3615,COC(=O)C1CC(CN)C1,molecule_240470
3616,CCNC(=O)c1ncc[nH]1,molecule_163512
3617,COCC1(O)CCNCC1,molecule_223301
3618,CC(C)(C)c1n[nH]c(=O)o1,molecule_246941
3619,C=C[C@H](CCO)OC,molecule_181640
3620,CCCCC[C@H](C)CCC,molecule_72247
3621,C=C(COC)C(C)=O,molecule_170609
3622,CC1(C)CCCCC1=O,molecule_243996
3623,C=C1CCO[C@H](C(C)C)C1,molecule_254210
3624,CCNC1(C#N)CCC1,molecule_228312
3625,Cc1cnc(CCCO)o1,molecule_226868
3626,N#CC1=CCCCC/C=C\1,molecule_253861
3627,CCCCN1C=CCC1,molecule_204756
3628,COC(=O)CON,molecule_50129
3629,CC1(C(N)=O)CCCCC1,molecule_243941
3630,C=COC(C)(C)CC,molecule_92779
3631,Cc1ccc(ON)cc1,molecule_38493
3632,CN(C)c1ccc[nH]c1=O,molecule_97609
3633,N#CN1C(=O)C=CC1=O,molecule_191246
3634,CC(C)n1ncc(N)c1N,molecule_197045
3635,CCO/C(C)=N/OC,molecule_80550
3636,CCOC(=O)C(OC)OC,molecule_173647
3637,O[C@@H]1Cc2ccccc2O1,molecule_253121
3638,C=C1[C@H](C)C1(C)C,molecule_251144
3639,CC[C@H](C)C(=O)NC(N)=O,molecule_254053
3640,CCOC/C=C(\C)C=O,molecule_115766
3641,CC[C@@H]1CO[C@H](CO)C1,molecule_248204
3642,Cc1ccc([C@H](N)CO)o1,molecule_233568
3643,Cc1cc(C)c(C(N)=O)[nH]1,molecule_190223
3644,CCC[C@@H]1OC[C@H](C)O1,molecule_243128
3645,CCCC[C@]1(C)CNC1=O,molecule_254104
3646,CC(C)(C)N=C1CCCC1,molecule_87318
3647,CC(=O)OCN(C)C(C)=O,molecule_247734
3648,C=C(C=C(C)C)OC(C)=O,molecule_251174
3649,CNCc1n[nH]c(=O)o1,molecule_227134
3650,Cc1c[nH]c(=O)n(N)c1=O,molecule_191714
3651,C=C(C)C(=O)O[C@H](C)CC,molecule_244819
3652,C/N=C1\OC1(C)C,molecule_214362
3653,CCCOCn1ccnc1,molecule_188840
3654,CC(C)CC[C@@H]1CO1,molecule_118792
3655,CC(=O)OC/C=C(/C)C=O,molecule_248001
3656,CO[C@H](C)[C@@H]1CO1,molecule_193913
3657,CCC1=C(C)OC(=O)CC1,molecule_245320
3658,O=NNC(=O)O,molecule_252877
3659,CCN1CCNC(C)(C)C1,molecule_231151
3660,N/C(O)=C\OCC(=O)O,molecule_285396
3661,CCOCCC[C@H](O)CO,molecule_168417
3662,C[C@@H]1COCC(=O)O1,molecule_249086
3663,CCOC(=O)/C=C(\N)CC,molecule_33262
3664,C[C@H](N)CCC(=O)O,molecule_64446
3665,ON1CN(O)CN(O)C1,molecule_284015
3666,CCCCCC[C@H](C)OC,molecule_22898
3667,COCCCCOC(C)=O,molecule_67495
3668,C1=C=CCCCCC=1,molecule_93335
3669,CC[C@H](C)[C@H](C)CC,molecule_10241
3670,O=C1C=C[C@H](CO)O1,molecule_60255
3671,CC1Cc2ccccc2C1,molecule_243631
3672,CCC(CC)n1ccnc1,molecule_195118
3673,C[C@H](O)/C=C/C(=O)O,molecule_250854
3674,CCCCCCOO,molecule_283849
3675,COCC#C[C@H](C)O,molecule_66668
3676,CC[C@@H]1COC[C@H](O)[C@@H]1O,molecule_210352
3677,CCN1CC(CO)C1,molecule_241415
3678,CC1=NC[C@H](O)CN1,molecule_247588
3679,N[C@@H]1CCC(=O)OC1=O,molecule_243660
3680,CCC(O)(CC)CCO,molecule_163281
3681,CO/C=C/C=C/C(C)=O,molecule_172016
3682,CCC[C@@H]1CCO1,molecule_245632
3683,CCc1cccc(OC)n1,molecule_202901
3684,CCn1ncnc1N,molecule_129699
3685,CCNC(=O)NCCCO,molecule_202845
3686,c1cnc2[nH]ncc2n1,molecule_242900
3687,C1=C[C@@H]2CC=CCN2CC1,molecule_243820
3688,O=Cc1[nH]ccc1C(=O)O,molecule_252691
3689,CCCCOc1nn[nH]n1,molecule_45497
3690,CO[C@@H]1CCCN1N=O,molecule_174600
3691,O=CC1CC1,molecule_22555
3692,NC1=NCNC(=O)N1,molecule_254974
3693,NCC1CCCCC1,molecule_2737
3694,C=CC=C=C(C)C,molecule_253029
3695,CC(C)CNn1cnnc1,molecule_206852
3696,C[C@@H]1C(=O)OC(=O)N1C,molecule_252769
3697,OCCC[C@@H]1CO1,molecule_249360
3698,CCNC(=O)C1CC=CC1,molecule_186168
3699,CC/C=C(\C)CN(C)C,molecule_124024
3700,COc1ccncc1C,molecule_176368
3701,CC[C@@H]1CCN1,molecule_234706
3702,O=C1C=CCCO1,molecule_34324
3703,CN[C@H](CN)CC(C)C,molecule_232736
3704,C=Cc1occc(=O)c1O,molecule_283908
3705,CC[C@@H](C)[C@@H]1COCCN1,molecule_237342
3706,COC(=O)c1cnon1,molecule_195243
3707,CO[C@@H]1CCNC[C@H]1N,molecule_211058
3708,CCC[C@H](C)[C@H](C)N,molecule_251320
3709,CN(C)CCC(=O)NO,molecule_285620
3710,CCCn1cnc(N)n1,molecule_129703
3711,C[C@H](O)C1CNC1,molecule_239100
3712,C=C[C@H](C)C(=O)CC,molecule_243501
3713,CCC(CC)CC#N,molecule_48033
3714,Cc1nc(C)c(N)nc1C,molecule_248028
3715,CCCN[C@H](C)C1CC1,molecule_226284
3716,CC[C@@H]1CCC(=O)NC1=O,molecule_87310
3717,N#CCCNC(N)=O,molecule_53566
3718,C1C2CC1N=N2,molecule_155327
3719,CN(C)C1=NNC(=O)C1,molecule_89079
3720,C=C[C@](C)(CC)C(C)(C)O,molecule_254436
3721,Cc1c(C)n(C)oc1=O,molecule_58558
3722,C=C(CO)C(C)C,molecule_250157
3723,N#C[C@H](CC(N)=O)C(N)=O,molecule_244448
3724,ONC1CCCCC1,molecule_283706
3725,C1CC[C@@H]2ONC[C@@H]2C1,molecule_255361
3726,NC1(CC(=O)O)COC1,molecule_236331
3727,CNCCCN(C)C,molecule_41811
3728,Cc1ccnc(C(N)=O)c1,molecule_121016
3729,CC(C)(C=O)CO,molecule_10998
3730,C=CN(C)C(=O)OC,molecule_49310
3731,C[C@H](N)C[C@H](C)CN,molecule_181353
3732,CC(C)=CCC(C#N)C#N,molecule_167916
3733,CC(C)(O)CCON,molecule_218956
3734,CC(C)(O)c1ncc[nH]1,molecule_251439
3735,O=C1N=C[C@@H]2CCOC2=N1,molecule_251542
3736,N[C@@H](CO)[C@@H](O)[C@@H](O)C=O,molecule_250356
3737,CCOC=N,molecule_70835
3738,C[C@H](NCO)C(=O)O,molecule_75613
3739,COC1(OC)OCCCO1,molecule_175669
3740,CC1=N[C@H](CO)C=N1,molecule_230032
3741,CC(C)C1CCC1,molecule_16547
3742,C=C=CC1(O)CCCCC1,molecule_251195
3743,Cc1cnc2nncn2n1,molecule_133786
3744,CN(C)CN(C)C=O,molecule_21048
3745,CC(C)[C@@H]1NC1(C)C,molecule_185064
3746,C=CCCn1cnnc1,molecule_211207
3747,C[C@H](N)C(=O)NO,molecule_283939
3748,C=C1CC(C)(C)C=CC1=O,molecule_164451
3749,Cc1c(C=O)c[nH]c1C=O,molecule_175483
3750,CNC1(C)CN(C)C1,molecule_195532
3751,CCC(=O)C(C)(C)C(C)=O,molecule_246591
3752,CCOC1=CC(=O)COC1,molecule_214865
3753,C=CCCC1(OC)CC1,molecule_181766
3754,C[C@H](O)C(=O)NCCN,molecule_214711
3755,NC(=O)[C@@H]1CNCCC1=O,molecule_249675
3756,CC1CCC(NN)CC1,molecule_197554
3757,C1=CCC2=C(C1)CC2,molecule_251695
